No,negative_sequence,V_A,V_B,V_C,I_A,I_B,I_C,V_a,V_b,V_c,I_a,I_b,I_c,phase_B,phase_C,phase_a,phase_b,phase_c,faulted
1493,1.37663225403354e-05,133125,133123,133124,0.7,0.7,0.7,12259,1860,12259,0.1,0.2,0.1,120,-120,4.35,150,-64.35,0
1494,0.000414333894692955,133031,133093,133132,0,1.2,1.2,12253,1859,12255,0.1,0.2,0.1,119.96,-120.03,4.35,149.97,-64.4,1
1495,1.61426957452498e-05,133125,133123,133124,0.7,0.7,0.7,11942,2715,11291,0.1,0.2,0.2,120,-120,8.68,138.39,-64.35,0
1496,0.000413086798143014,133031,133092,133132,0,1.3,1.2,11936,2713,11287,0.1,0.2,0.2,119.96,-120.03,8.68,138.35,-64.4,1
1497,2.69755793915909e-05,133126,133122,133122,0.7,0.8,0.7,11455,6937,6937,0.1,0.6,0.6,120,-120,30,124.35,-64.35,0
1498,0.000407789640292347,133033,133091,133131,0,1.3,1.2,11453,6934,6935,0.1,0.6,0.6,119.96,-120.03,30,124.31,-64.4,1
1499,4.0101308566666e-05,133126,133121,133121,0.7,0.8,0.7,12948,12132,1707,0.1,1,1.1,120,-120,53.75,120.61,-64.35,0
1500,0.00040211124393832,133034,133089,133131,0,1.3,1.2,12949,12127,1707,0.1,1,1.1,119.96,-120.03,53.73,120.57,-64.4,1
1501,1.36715776494794e-05,133125,133123,133124,0.7,0.7,0.7,13597,268,13610,0.1,0.2,0.1,120,-120,0.52,152.81,-60.61,0
1502,0.000415313189735338,133031,133093,133132,0,1.2,1.2,13589,268,13605,0.1,0.2,0.1,119.96,-120.03,0.51,152.78,-60.66,1
1503,1.37227049604791e-05,133125,133123,133124,0.7,0.7,0.7,13595,271,13607,0.1,0.2,0.1,120,-120,0.53,152.47,-60.61,0
1504,0.000415295118299744,133031,133093,133132,0,1.2,1.2,13587,270,13602,0.1,0.2,0.1,119.96,-120.03,0.52,152.44,-60.66,1
1505,1.4128237332133e-05,133125,133123,133124,0.7,0.7,0.7,13584,290,13584,0.1,0.2,0.1,120,-120,0.61,150,-60.61,0
1506,0.000415152301838216,133031,133092,133132,0,1.3,1.2,13576,290,13579,0.1,0.2,0.1,119.96,-120.03,0.61,149.97,-60.66,1
1507,1.73105146528364e-05,133125,133123,133124,0.7,0.7,0.7,13499,454,13405,0.1,0.3,0.2,120,-120,1.28,138.39,-60.61,0
1508,0.000414062863441415,133031,133092,133132,0,1.3,1.2,13491,453,13400,0.1,0.3,0.2,119.96,-120.03,1.27,138.35,-60.66,1
1509,4.00425189683952e-05,133126,133120,133121,0.7,0.8,0.7,12948,1708,12132,0.1,1.1,1,120,-120,6.25,124.35,-60.61,0
1510,0.000407885080245331,133034,133089,133131,0,1.3,1.2,12942,1707,12127,0.1,1.1,1,119.95,-120.03,6.25,124.31,-60.66,1
1511,0.000133520832843653,133129,133110,133112,0.8,1,0.8,11907,6917,6917,0.1,4.4,4.4,120,-120.01,29.99,120.62,-60.6,0
1512,0.00041003351173395,133045,133075,133127,0,1.6,1.2,11906,6914,6914,0.1,4.4,4.4,119.95,-120.04,29.99,120.57,-60.66,1
1513,1.16735338514383e-05,133125,133124,133124,0.7,0.7,0.7,5330,9597,9596,0.1,0.1,0.1,120,-120,30,163.88,-103.88,0
1514,0.000412300679840962,133031,133093,133132,0,1.2,1.2,5329,9590,9597,0.1,0.1,0.1,119.96,-120.03,30,163.86,-103.91,1
1515,1.16758581329609e-05,133125,133124,133124,0.7,0.7,0.7,5360,9598,9552,0.1,0.1,0.1,120,-120,30.34,163.62,-103.88,0
1516,0.000412282769901597,133031,133093,133132,0,1.2,1.2,5359,9592,9553,0.1,0.1,0.1,119.96,-120.03,30.34,163.6,-103.91,1
